guid	midas	entity.label	text
9ae1511ef274f24e3db6ac394bf84fd8f0255c48	comment		ya that was a massive misstep of theirs.
077a95ef41b8bf15043458ca447106ae2446ed05	opinion		Wasn't aware of that.
089157f609498d9e4a4c1499b46f774cbaca9db3	statement		I'm sure there's quite a few.
05cc0ec822afeeb84890e23ae4ffb27a06334c8e	opinion		I probably have too!!
7a49722242572bf29acc4d1c46d49d6f73abc746	opinion		I think I understand.
0a6075a63483e8c437b34dc5367e9eb392486411	opinion		No surprise there!
85aeb548afbec9093978e7a6d6d1ef9035662169	statement		Just by now.
3a71f6320fb875156d74d9365976888554585bf3	neg_answer		no I did not.
edc2baf1ba0955f64ca4ad11c4331b7c528102e1	statement		Never heard of that fact.
9b365a198fe0b4bf25f1702f426c248e4e5bfdfc	opinion		I think that amount was not enough.
b2cc2832913e4e750f420215e9afdb58e6e7bf13	statement		i am also 8 yr.
5f7efcc1a66854843927ecd225f45ca52ca19f6f	pos_answer		hmm..yah..
c7dd437b782b49e13bf960d4377363c8af662ec3	command		hmm..
fa9cedd030eb1200a7ea85319228041cc3210f33	pos_answer		hmm..
2fa7281b0f264920a1e39efda331807ab7d20083	complaint		ohh..
fc5ada965f8a8488069476a021a6a696f8e382bd	statement		hmm ok ya super.
33729127564441df0dec5122df8836c8603c3d12	opinion		Enjoy!
b72ce3803c1537708cbf6fe50ace1973c966075b	opinion		So far.
5e0cdce2419f9b850f54af6157ac4404596aa4b2	opinion		Yeah me too..
d962a78ee81581232084f1c92e3a1ac0e1a2ce6d	open_question_factual		How is that working out for you?
35ad421ecc3f2be7e624207b3e5197757a9dfe45	opinion		I cant say that I am.
14701bbd2a97de4bf729df4c973174709d4a1237	statement		I bet he is having nightmares about that till this day... ;)
178285020673d44b45911bf1946b4fc508b331fa	opinion		Really confident I guess too.
ec5e7ee009656d2d8cceeb765e36fa3a6baae96c	opinion		I will definitely look this one up :)
e9b22571957667e74fd52e3676201b4c5cab9b8f	opinion		I can see that point of view and respect it.
8c8c0e0528466000afb39c8bd98924c392248d09	opinion		I enjoyed it very much!!
306b7fafd298c85eaf7d5dd810552285a8dd201e	opinion		He was I totally agree!
f56c7a0db41e5577775a196071217af3e59b01b0	comment		Well it was nice talking to you!!
cb809ea47819cffdf4cb9a802e4a29bffc37357d	opinion		I would love to see that :)
8daddc8cd6cac02e05593b4666d8752a030209ec	pos_answer		Ironically yes.
863940f7dac237549f4866382481a9fca0ada933	opinion		Yes I am excited about it.
f4e7bee0e6eac72c3d460cc3a91dc1e8e8a5a27d	pos_answer		Yes and he was right.
60131cb69999c08524b47379ddc4d375c6a9d11c	opinion		I don't know about better.
0f3251bff9d3092f436db177c90130df57214025	comment		Yeah that crazy that he was only born in 84!
48c9ffb8210bfb06150dffc0ad4e8cd5e4a69b05	opinion		I am sure it is.
6fd22b2ab6b904926badb39c7a803a9fa13a3559	opinion		It could happen!
67344c2096691452a973dd05e1ce0b191ceca864	statement		I am going to research that.
106ac527bdaf6d8d13270882a54e93092eb26bd3	opinion		I really liked it too.
e55251486ab03718c790f3aeee3dcb8bfadbe5d3	statement		I had heard that and yes.
8707548702a8130c149ffdc43c65c2149d149e6a	opinion		I would pay to see that!
937439814a207b2a3b7aceab4f8a18b73cfd0b9b	opinion		I doubt many of them play.
158c4c06d25aa60543e2d68f5c04e0b8164ef8b2	neg_answer		no!
9900c16e7b185de33b121ec805c2eb1e5196ef43	opinion		Understandable.  Also.
fc028a22d3b266b5c83d449cf864f1d0542dbb74	statement		He used to play for another team.
ccc8dfaddf944077e15b0f34405e656fab1b212b	pos_answer		It sounds like it.
693fc59a37fe68e8ee0cc9a6bc8f290766f0a495	statement		Take.
749f245efec928f4cf90b9b36f8f05742bcec2c2	opinion		Guess not.
42d20b854c0ae24ee34dcb3938778761fcb0ecee	comment		Yes it sounds like he's always been very talented.
650cd7f065869770b5d64f4c797fee9b623bea8f	comment		ya he was too good.
b686db1f4e2f90297ad80550b7464156b43fde6f	statement		yeah for sure not.
ea8c78e93b21584b28b49acae0bff9392b2843f4	comment		Yeah that is so cool of him.
6e5fd3361becb05cb8f54f4780e5e44284a0e4f9	statement		I know and even then the guy could draw a crows od almost 2000 people
ce02d7cf39cb7fb76f6a26dd7ec29324264e3205	statement		Yeah and they still do not do it because it looks funny.
b9436ddf0191befa4f747fdf914bef16a1e05835	opinion		i totally agree with you.
2464f68bcc2b446c5b8baf80309130890e4b6627	other_answers		Honestly I can't decide.
b14d8d575017dfcdaf4e009ff1025e0fd37789e1	pos_answer		I do like him
fdce9bf5a8e17527efbd475dff1a3a671c2ccdbb	opinion		I think MJ is my pick.
55aa8df1824f55857262c8ab91238bd0a5af3f03	opinion		I guess so but it still seems wrong.
3cad0e49e727b8a6abfa7146437675e12ceaa071	pos_answer		I would for sure.
b0a9e534db4876e220abbefc8dc18c16c21b8e82	opinion		I don't know too much about him but I think it's cool that he had a backup plan.
b507f87de08197c96f33da6eab7ab700c57fb0b9	opinion		I like to follow.
fc733c7a32e5ceb88bf913e3564b962ceba9bf7e	opinion		Yes I hope so.
20f16a0d88c577bb97751ab57096f253f5100615	pos_answer		Yes they were banned.
11223e20db73c0dc1dcb8bf613291a9c01911ef1	statement		I really do!
2af12ee2c88be31382deea104ed0b1bd56e04de6	opinion		Oh yeah I would do whatever they want me to do if I was getting paid that much lol.
2d1ce189b1fa5f27c2279fc538bd3441bf784d0a	opinion		I wonder what the derivation of that name really is.
cc17ad2330521a97d8a2bb7d32f6bfb1166cc090	opinion		I guess he could still endorse when he's not playing.
4555e0228285fe496ca5a2aba7c96916b5393c0f	statement		He was only 18 at the time.
906fce6a39ac217739b6e995f0b38d8c2528cd3f	opinion		I hope he does!
8504ae4f52da1c2c5526810c87e215182b26999e	statement		He's always had people following him.
4b974c3a3902735a27e6e28c41b2e08cc847b0a9	statement		Most of the time.
bfbd9b254ddfb42229044728c53d06b7bcacba89	pos_answer		yeah i agree!
3af1293ecfc5bca71bde9f2a9564b5d24f0e3b8f	yes_no_question		Did You ever see him live ?
c96c3926fe29c85573416f033efc4589f1f9d416	opinion		oh ok.
685facd0ef5445238f6508ab0ed84701d17bb168	yes_no_question		Not a fan of her either... and do that many people watch her where she makes that much per episode...
023242dfe539d376c5e6b661dec953e0d2f4dc60	comment		That's funny...
d7bbb9c69662442fff96db041560d48423f01721	statement		I still like to play - I don't have much time to watch...
d89e17e2910982cb809d9ff8b39b940ed53ce279	statement		Something weird happened there.
e11e5b78d626d93bfd0efc64f3209069ae4bb1b3	opinion		Well i won't hold it against you.
766c36c22816beb0dd1b2492572584c4f5b8bf48	opinion		Well we will have to agree to disagree on that one.
0bfe42abe7d0cc5001a32580580fea82757f6516	opinion		Yeah i think it was kind of smart on his part.
1152aca2a0dc59309d5a55fd3572b5ae0aff5506	statement		That I've heard about.
ddf770ceb967f26dd1b3e112bdee9d31b9563971	opinion		The irony of it!
15a12d221c287f10b6e9b6e5197f20eadb12a357	statement		Less than a year later.
797cf70b855a59597a56df45de31f8137e7d4685	open_question_factual		...and who is he ?
da7b10a0c0ff1ed55185832aafba7318c363db0a	pos_answer		I mean sure...
533902c02bfceeadd3a8df98616406712e8075d5	pos_answer		Yes !
6e2d4903b199643407729b5a02c97408be946cfd	complaint		no way !
c3e31562dc265cc4f66e6db1fae3c86d56fb93be	opinion		of I'm sure...
748f0029f9712105274920514034a2478fef827d	opinion		Thanks for chatting with me!
a89a791101d300d3c5e6baa7728de4956537eaf0	statement		I heard he had a huge endorsement.
27f017b5b88b4bfc9fcf66b1b1bc62c3d9582d38	pos_answer		Yes it would be a total of $32.000.000!
d2a6cd15796b33967103997a97c951e17d1a1db8	statement		Oh I'm sure he did.
3d384d5d6c18a0d185e80aae56f72d4228f1b8c2	statement		Yes about 78% of them actually.
2f73fb1e6ac264c0c87f324864362b0954dba718	statement		Hmm not sure I have heard of him.
fec94d32c103b0696d541f29403cfb2ae9075320	statement		I'm aware of the major stuff that is going on but not the details.
d4594cc21f201700829a06141a8f4381d606e996	command		What about this year?
1286acbfa7cf18452dbb27789b5d06a58ee494d6	statement		This season people have questioned his defense.
57135a424fd009bed41e49ec0e22a01db8246b8e	statement		That's what they all say....
cc8a8d5849f95b88e5a06e7ed866856007b481d5	comment		That's very upsetting to me.
91e26b6b2e48a74e009f1cfd0f242f64702e5f38	opinion		I guess even back then people knew he would be the best.
b9043f72259f5cfb8b350de740efd24c190d0713	statement		Oh I'm sure they share them often.
830366ba3382276eca463742427c2b03e7ac00fd	statement		That he is.
f87f5e423eefd14842a7b5ce12f8b3384697db25	opinion		Yes i would agree because they can probably see where improvements need to be made before you would be able to.
633f5b4305f487fa8d71ce5cadab9b72afd69de1	opinion		He is quite popular.
63b4e1de4c279de293a74d4250cc4db6b2f6e37c	opinion		I don't agree with that.
b07cb11518d052450dfd53bc1c9d72fba395e86f	opinion		I understand I was just saying.
da7b562019d33e9473e8a0c195335698e90372fe	comment		That's impressive for them.
07f833b9bf3fd663824c22355012adbd93593342	statement		"""The decision"" by televising it."
2ef272689b6d82130101b65cbda6b014a49963a8	opinion		I am assuming as he signed a new deal.
9ae097ff33290429db1fa4b27fb0216d7e353085	opinion		I'm sure they will!
467e55f01968c84d5726a10ef860ac6e1c0d1eec	opinion		I hope they do.
b89162e71a26c7375d983b65d0f9618ffe8baa60	opinion		I wonder if he knew something?
28d8755890cf1bb70f0473d575446db3f7166856	opinion		That would be an awesome place to play!
f9d2578d13996a89cb4e51f9dd66923814e91079	opinion		I think it'd be funny.
af4c1c949431db5dc41fb949d5cb776edc91f685	opinion		damn good indeed.
400be1be7875ce21b1048c9dfb9bd77a0363944a	opinion		who wouldnt though?
d99939c08188f45c19050117fb8fa97fa807bca1	opinion		you'd be surprised!
95d68252123ed4cfbc48147990ccc41de64d2f6c	opinion		yeah its a good thing some of them come out with something out of it.
0c921827b6ae6dd1c8f9f7a81f44614cef4deab9	statement		I've almost got my full flexibility back.
c1d5fc06140fcc36c8122e8042ad7abc2fa36c0e	opinion		For saying it.
1e0ff7c68cfd5bb7904c4ca8988207123742a528	opinion		for being fined.
6eb24af791d31d726490df4cd96be1a546a49cc2	opinion		he is a marquee player.
b9067490f80f3d0f35d3a89db9008fd39942a180	statement		That he does.
7f39f65f6c504981981e1599e44a212ef92c82be	opinion		i guess that he has so many successes that he does not need to prove himself.
33dfdb7efc585dd068841a06789f41d4e798f63f	appreciation		Interesting work.
6635eddf4196e1a9988d147f23ef4d9648d92ce3	statement		Not only would they need to be trained.
e4f38b474174f08102c93aec3fcbaef225a28fc9	comment		They are both really good.
4827f79394dca62b7118fc055870a5a01f579a6f	opinion		If I could make millions I would definitely shoot granny style haha.
f2de78a37a748aedde96edea085ab7d04f8f60c4	statement		I am not sure either but he was always very good but his sister kept surpassing him
03209961ebd080f411fd6a1f8c3fc41c374caeb0	statement		Yes a very famous one.
8b7986700b6d030680c6d8c1970980f2cb2f033c	open_question_factual		I wonder what they offered him.
37be9ce83c7aa47082291b3a4926e35a3113d771	opinion		I am sure that does it.
b843d9763f6222367bc4e4907cc81216458fcac9	opinion		It is worth looking forward to.
45c704dec551dec9860d1c30b9536a93a7f2ca97	comment		Good marketing move for them.
c83c1b0be42458d7fdc28d7924750a3a59092de3	statement		But he didn't even try!
33d223e012974536f3ae009c9e95be6ca43e3963	statement		You
fd8ebcb27310712332946795e5419ebf32e9f074	neg_answer		No. didn't know that one.
6832e1ab232c0b7d39ac363d81b57556efe4348f	neg_answer		No. very funny.
ac929a4f6c1c27f4c4276fefccc7ff743b208ee1	opinion		I'd have to assume that no one was really good back then.
4c64ecd3c8883aea9825376b2f4825a58ef60dab	opinion		Yeah and despite the fact that he was that good.
8334cd5554f7bdadc073d07fb43671c70ca9876a	statement		I am sure!
06d775f1f63a0e03f26190012fc047d049387089	comment		Kind of funny.
69f5fa46a23ca7ce15fb5004f712bd1c595bde2f	statement		Well he probably got paid though.
9ae588709f9901fde24665a9ca3200c180ec588c	statement		I had heard.
1817c42f297f8b84a515035e1ec553c4fa1d9a3e	opinion		Thats amazing and look at the popularity of them even to this day.
c258e1668e260083cdf8862f2f70651856ea1cc0	comment		Yes It has been nice talking to you
bdec00dfcc6b8985cdc8d38d69787d5d3542fb84	opinion		I really like him too.
5fb2c0c5303b116f6ecb6e3802bf19e6ac60dddf	statement		Y
c92c8ccf954ae01974db0160f4124a6569efa396	statement		Yes I am aware with him.
e6e6da2a45bd92e3bdde32a22a52e53b57d22602	opinion		I'm sure it helped.
d8e125745f4864b847f9f0bd7421e760e199f4bb	opinion		Year ironic.
f155d36dfded6b1d06a35e77e6f7c1d4ce06ec78	statement		Yes and on the top floor of it.
9d39401dc388de7831ccaaffbf8eed811e1be109	opinion		Think so.
6f1606e40ac807274115e9d9766c8db1af43dfd0	opinion		I don't know what to think about that.
9692d2aab46f9b5a2544b6f54de463981c9fe9cf	opinion		Correct.
6227034d7348fafab13024efe698f956b5fba1f8	statement		 You got me here.
b95dd9ca438e867c6fbd62fd5806d80600c507f3	opinion		I really think that could happen... sooner than later !
7f02c9d03e7e0865e419d57307e83bd431775bc9	opinion		Thank You.
920de833daee4da4a56ac0138598b715010ea688	pos_answer		I know right!
9af9121a9d33804050acc17a9b61a226e325be49	statement		I know!!
aaed4a1f614b04ef2d3b58b6c6bdcad2281695ab	opinion		Yeah I definitely wouldn't have rejected the first offer!
52e69047b808d370547d132731fe2ab5432ba6b8	opinion		He is probably worth it though!
7a9746700fea6d72186b754012b9d27225318e8d	opinion		He would probably not make it today.
bea35dbae64292911a534778f51c7d82817b3519	opinion		Hey yeah me too.
b745ff4330455c9af7492ee9f18e9c1c3b8e40d1	opinion		Yeah I am curious when it will actually come out.
6a25879daed3c468a1719b72321fffe7da571f61	comment		Yeah that is astonishing to think about.
be3c60d8ae4e6a6e74701046c13ced120941223c	yes_no_question		You don't happen to know any of the details of that do you?
d69fb86539736dbd0b699e8e977992e622254835	statement		I kind of remember something about it but don't remember the details.
fdf8702ea6d7010f5902622f31069a0d7dec7da3	opinion		Whenever they first came out.
ee27af233ce79fda2acc7d1844e49216d9a40e38	pos_answer		I do know that.
f7613600bab9faf5971f20e72a5b3b1e823ae75f	comment		It's crazy how long ago that was.
3ed3d523be217754bce7028041be8c131e4cf986	opinion		I would not have done that.
d66e1f42930affd25e37ed94fb5e03a5e30f7cbe	statement		There is something to be said for that.
0321db7ed78c2577a2f49ac72a116df6e0cc80b7	pos_answer		That I did.
58d7c9b6827b2c83e994ed95bdbb22d487a0ba5f	opinion		I'm sure it will!
4f7664ca1bb7c4e90590d2d70b755d82ed9a07f5	comment		So very true!
c5e3324c53119dd5842747598996793c3eb8d534	neg_answer		Not I didn't.
5892ddf017cb0476ab75d38aefc739aba1301092	statement		...so he wasn't a team player ?
4ffc934686d93ddb84ff65679553497c3790c1d9	yes_no_question		I wonder if there was any sense behind those explanations...  Do You know what he is doing now ?
8fddec3788387a5212c35b1354ab996def4933f1	comment		That's really weird....
47018474de690d019c5f709108b1c5c88854f559	open_question_factual		Why were those banned ?
7b8cf2e1de8ab1d78a5565823130486761209033	statement		I'm not exactly sure why they were banned.
ffdd529344e825ad07e6334fb1442878b7eb3c9e	statement		Wow.
e7b976f54eba4a338ffeb01c7b997a35a9b119a6	pos_answer		"Yes and he was also the only losing coach there
"
e6dbcede8ffa0f770b0937de6e86c92bb080d5cf	comment		Yeah pretty ironic.
0fafe744526e8d93f95e58d3b68ac05b89de4900	opinion		Yes same here.
7eb4eb62986f507c0ffe5610d3a67e88fb63b861	opinion		I wish I could remember.
e3e3ad246e6db47b02a57f093f21c4b5199c75a2	statement		He could have gotten both.
e2b96ead00c9ded5b5e79be7ca75504620f2a202	opinion		Maybe he thought it was either or for his choosing.
03e088f243bfc89cce840d0028edeb8d03eff197	statement		He is living his life and still to this very day.
86b81506968fcb5426ed9cd7ff5952df85b0b05b	statement		I've heard a lot about them.
56879496563a050409e9c4ed2f87ad5cc79340da	opinion		I should watch it again.
00e9fda3343c5acd3a60ea14a449e751ec5e8bba	comment		Ahhh that does help!
3c22fa0eb3e883a9ed2fc40a48cdc63b7026627c	statement		He is!!
e9deb597464e6d9f6704767bb2736bd098f04d0c	opinion		I admire him a lot.
9ed5844a33fd29b4e23ca0ce43fd89d44232209b	neg_answer		Not that many.
317959f050f75c622ad443831de38a4b94fa891c	comment		That amazing really.
bc2d11d248606f24b0e897a6ec6912949344d60e	opinion		and easier to remember!
bcb467d262ecf20bc071f4fbb19002d8dca8175d	opinion		Probably .
e82231d68d0ca98ed150dff2e1e81a8d710f3b9b	opinion		I did but I hate it!
e583f4b40d16c15aae9640b499b87c579ee73d8f	comment		Yeah that's great.
6ca928e92dd0654f70a59c77fcbe13fec62b5ed1	statement		I don't really know a lot about him.
e649281e9caa8aa91def10a56b542ff60e7acdc1	opinion		I think he's a good player.
0fa97e283e691a23e457ebbf06ca6291ab1513c0	opinion		Still a lot.
a67d5171ef412298b2fed96244a1a0d4e85ed00f	comment		Oh that's a good point.
ce0d8b17378f7227e4d7a105539e7fe13661ab42	comment		They are so far
d15b404354d82e7cf7c265f81ac07381a9954cce	pos_answer		Yeah. imagine.
b3a4f5ee71cc76ffa702801b88547c2aa4a832be	complaint		You can't make this stuff up!
057bda4bbe876db79346e392ee3b5ca04899cfeb	yes_no_question		You like that name?
f37e4fc3411d6311f81407709f84acc95b5ee19f	statement		Banned ?
e0344218eb800c802e2df6e709055719276732e9	open_question_opinion		...but if nobody would force You and You would get an offer like that - what would You do ?
c7684456e04243011568f22e7d4c4090cabdbb78	pos_answer		Couldn't ?
d3c411d379f6b956d870bf91a12aab9b063a3dbb	opinion		You would think he knew something.
870bb5d4b70b4d202155dd47ba7ea87f34bd665f	statement		He definitely is!
5b198170bfec1cf7711781f5069a4d2744b86b9f	opinion		I am for it.
841d0ab360693c308f597aca753a1cc57dfc909b	comment		That sounds interesting actually.
6e74a3eee12bba41c90ac8f39b89adfeef976015	opinion		And really.
2c7e10314362c2b4dc0fbc29a469034d07434ccc	pos_answer		Absolutely I do.
d744dd9fc272c42acf54345dc089e0dc281534c6	opinion		I would jump at that now.
684cac6914b5d708d6134d4dc2dc672f464f1a69	opinion		He does some good.
68e7853b6771acb8deaf119dd181b100707fdaa3	yes_no_question		Wasnt that from the decision?
35912df0db602186143e7fa72e5c00b37613e3e1	statement		I do remember that first version with MJ
9229224d2fb6dbabe34699bba8a5852b1c318096	opinion		Probably over time he has.
